Address,Point,Name,Value,Time
33,5,50A CT6 Makeup,87128.0,2019-07-29 22:00:16
33,6,50A CT6 Makeup Rate,0.0,2019-07-29 22:00:16
33,7,50A CT6 Makeup Instantaneous,0.0,2019-07-29 22:00:16
33,8,50A CT6 Makeup Min,0.0,2019-07-29 22:00:16
33,9,50A CT6 Makeup Max,0.0,2019-07-29 22:00:16
33,0,50A CT5 Makeup,2096020.0,2019-07-29 22:11:05
33,1,50A CT5 Makeup Rate,2.6,2019-07-29 22:11:05
33,2,50A CT5 Makeup Instantaneous,2.5,2019-07-29 22:11:05
33,3,50A CT5 Makeup Min,2.48,2019-07-29 22:11:05
33,4,50A CT5 Makeup Max,2.8,2019-07-29 22:11:05
33,5,50A CT6 Makeup,87128.0,2019-07-29 22:11:05
33,6,50A CT6 Makeup Rate,0.0,2019-07-29 22:11:05
33,7,50A CT6 Makeup Instantaneous,0.0,2019-07-29 22:11:05
33,8,50A CT6 Makeup Min,0.0,2019-07-29 22:11:05
33,9,50A CT6 Makeup Max,0.0,2019-07-29 22:11:05
