Timestamp,Building 33 - 33 Gas (raw),Building 34 - 34-CT-1 Makeup (raw),Building 34 - 34-CT-2 Makeup (raw),Building 50 - 50 East Side Gas (raw),Building 50 - 50 West Side Gas (raw),Building 50 - 50A-CT-5 Makeup (raw),Building 50 - 50A-CT-6 Makeup (raw),Building 50 - 50B-CT-4 Makeup (raw),Building 50 - 50B-CT-4_5 Drain Flow (raw),Building 50 - 50B-CT-4_5 Makeup f/50 (raw),Building 50 - 50B-CT-5 Makeup (raw),Building 62 - 62 Gas (raw),"Building 62 - 62-CT-1,2 Blowdown (raw)","Building 62 - 62-CT-1,2 Makeup (raw)",Building 66 - 66 Gas (raw),Building 70 - B70 Gas (raw),Building 70A - B70A Gas (raw),Building 71 - 71 Gas (raw),Building 71 - 71-CT-4 Blowdown (raw),Building 71 - 71-CT-4 Makeup (raw),Building 76 - 76 Gas (raw),Building 88 - 88 Gas (raw),Building 88 - 88-CT-2 Blowdown (raw),Building 88 - 88-CT-2 Makeup (raw)
2019-07-31 13:55,10568100.0,314580.0,6102790.0,12532900.0,21157160.0,2103462.0,87145.0,,,,,,,,,4836204.7,24140.0,528600.0,153770.0,2277990.0,,4265130.0,444740.0,4229611.0
2019-07-31 13:56,,,,,,,,15460.0,255630.0,143980.0,10010420.0,,122410.0,3132512.0,,,,,,,349030.0,,,
2019-07-31 13:57,,,,,,,,,,,,1305470.0,,,1671610.0,,,,,,,,,
2019-07-31 14:00,,314580.0,6102820.0,,,2103476.0,87145.0,15460.0,255630.0,143980.0,10010440.0,1305480.0,,,,,,,,,,,,
2019-07-31 14:01,10568100.0,,,12532900.0,21157220.0,,,,,,,,122410.0,3132524.0,1671610.0,4836204.7,24140.0,528600.0,153770.0,2278000.0,349030.0,4265130.0,444740.0,4229611.0
2019-07-31 14:05,,,,12532900.0,21157250.0,2103488.0,87145.0,15460.0,255640.0,143980.0,10010460.0,1305480.0,122410.0,3132534.0,,,,,153770.0,2278000.0,,,,
2019-07-31 14:06,10568100.0,314580.0,6102850.0,,,,,,,,,,,,1671610.0,4836204.7,24140.0,528600.0,,,349030.0,4265130.0,444740.0,4229611.0
2019-07-31 14:10,,,,12532900.0,21157280.0,2103501.0,87145.0,15460.0,255640.0,143980.0,10010480.0,,,,,4836204.7,24140.0,528600.0,153770.0,2278010.0,,,,
2019-07-31 14:11,10568100.0,314580.0,6102890.0,,,,,,,,,1305480.0,122410.0,3132549.0,1671610.0,,,,,,349040.0,4265130.0,444740.0,4229611.0
2019-07-31 14:15,,,,,,2103515.0,87145.0,,,,,,,,,,,,153770.0,2278020.0,,,,
2019-07-31 14:16,10568100.0,314580.0,6102910.0,12533000.0,,,,15460.0,255650.0,143980.0,10010500.0,1305480.0,122410.0,3132560.0,,4836204.7,24140.0,528610.0,,,349040.0,4265130.0,444740.0,4229611.0
2019-07-31 14:17,,,,,21157280.0,,,,,,,,,,1671610.0,,,,,,,,,
2019-07-31 14:23,,,,,,2103535.0,87145.0,15460.0,255660.0,143980.0,10010530.0,1305480.0,122410.0,3132576.0,,,,,153770.0,2278030.0,,,,
2019-07-31 14:24,10568100.0,314580.0,6102950.0,12533000.0,21157290.0,,,,,,,,,,,4836204.7,24140.0,528610.0,,,349040.0,4265130.0,444740.0,4229611.0
2019-07-31 14:25,,,,,,,,,,,,,,,1671610.0,,,,,,,,,
2019-07-31 14:30,10568100.0,314580.0,6102990.0,12533000.0,21157360.0,2103553.0,87146.0,15460.0,255660.0,143980.0,10010560.0,,122410.0,3132591.0,,4836204.7,24140.0,528610.0,153770.0,2278040.0,,,,
2019-07-31 14:31,,,,,,,,,,,,1305490.0,,,,,,,,,349040.0,4265130.0,444740.0,4229611.0
2019-07-31 14:32,,,,,,,,,,,,,,,1671610.0,,,,,,,,,
2019-07-31 14:35,10568100.0,314580.0,6103010.0,12533000.0,21157400.0,2103567.0,87146.0,15460.0,255670.0,143980.0,10010580.0,,,,,4836204.7,24140.0,528610.0,153770.0,2278050.0,,,,
2019-07-31 14:36,,,,,,,,,,,,,122410.0,3132604.0,1671610.0,,,,,,349040.0,4265130.0,,
2019-07-31 14:37,,,,,,,,,,,,1305490.0,,,,,,,,,,,444740.0,4229611.0
2019-07-31 14:40,10568100.0,314580.0,6103040.0,12533100.0,21157460.0,2103580.0,87146.0,15460.0,255670.0,143980.0,10010600.0,1305490.0,122410.0,3132612.0,,4836204.7,24140.0,528610.0,153770.0,2278060.0,,4265130.0,,
2019-07-31 14:41,,,,,,,,,,,,,,,1671610.0,,,,,,349040.0,,444740.0,4229611.0
2019-07-31 14:45,,,,,,2103593.0,87146.0,15460.0,255670.0,143980.0,10010620.0,1305490.0,122410.0,3132624.0,,,,,153770.0,2278060.0,,,,
2019-07-31 14:46,10568100.0,314580.0,6103070.0,12533100.0,21157490.0,,,,,,,,,,1671610.0,4836204.7,24140.0,528620.0,,,349040.0,4265130.0,444740.0,4229611.0
2019-07-31 14:50,,314580.0,6103090.0,12533100.0,21157520.0,2103605.0,87146.0,15460.0,255680.0,143980.0,10010640.0,1305490.0,122410.0,3132635.0,,4836204.7,24140.0,,153770.0,2278070.0,,,,
2019-07-31 14:51,10568100.0,,,,,,,,,,,,,,1671610.0,,,528620.0,,,349040.0,4265130.0,444740.0,4229611.0
2019-07-31 14:55,,,,,,2103620.0,87146.0,15460.0,255680.0,143980.0,10010660.0,,122410.0,3132649.0,,,,,153770.0,2278080.0,,,,
2019-07-31 14:56,,314580.0,6103110.0,12533100.0,21157520.0,,,,,,,1305490.0,,,1671610.0,4836204.7,24140.0,528620.0,,,349040.0,4265130.0,444740.0,4229611.0
2019-07-31 14:57,10568100.0,,,,,,,,,,,,,,,,,,,,,,,
2019-07-31 15:00,,314580.0,6103140.0,12533200.0,,2103632.0,87146.0,15460.0,255690.0,143980.0,10010680.0,1305490.0,122410.0,3132661.0,,,,,153770.0,2278090.0,,,,
2019-07-31 15:01,10568100.0,,,,21157530.0,,,,,,,,,,1671610.0,4836204.7,24140.0,528620.0,,,349040.0,4265130.0,444740.0,4229611.0
2019-07-31 15:05,,,,,,2103646.0,87146.0,15460.0,255690.0,143980.0,10010710.0,1305500.0,122410.0,3132673.0,,,,,153770.0,2278090.0,,,,
2019-07-31 15:06,10568100.0,314580.0,6103160.0,12533200.0,21157540.0,,,,,,,,,,,4836204.7,24140.0,528620.0,,,349040.0,4265130.0,444740.0,4229611.0
2019-07-31 15:07,,,,,,,,,,,,,,,1671610.0,,,,,,,,,
2019-07-31 15:10,,,,,,2103660.0,87146.0,15460.0,255690.0,143980.0,10010730.0,1305500.0,122410.0,3132684.0,,,,,153770.0,2278100.0,,,,
2019-07-31 15:11,10568100.0,314580.0,6103180.0,12533200.0,21157620.0,,,,,,,,,,,4836204.7,24140.0,528620.0,,,349040.0,4265130.0,444740.0,4229611.0
2019-07-31 15:19,,314580.0,6103220.0,12533200.0,21157670.0,2103682.0,87146.0,15460.0,255700.0,143980.0,10010760.0,,,,,,,528620.0,153770.0,2278110.0,,,,
2019-07-31 15:20,10568100.0,,,,,,,,,,,1305500.0,122410.0,3132704.0,1671610.0,4836204.7,24140.0,,,,349040.0,4265130.0,444740.0,4229611.0
2019-07-31 15:25,10568100.0,314580.0,6103250.0,12533300.0,21157690.0,2103698.0,87146.0,15460.0,255700.0,143980.0,10010790.0,,122410.0,3132715.0,,4836204.7,24140.0,528620.0,153770.0,2278120.0,,,,
2019-07-31 15:26,,,,,,,,,,,,1305500.0,,,1671610.0,,,,,,349040.0,4265130.0,444740.0,4229611.0
2019-07-31 15:32,,314580.0,6103280.0,12533300.0,,2103716.0,87146.0,15460.0,255710.0,143980.0,10010820.0,1305500.0,122410.0,3132730.0,,,,,153770.0,2278130.0,,,,
2019-07-31 15:33,10568100.0,,,,21157730.0,,,,,,,,,,,4836204.7,24140.0,528620.0,,,349040.0,4265130.0,444740.0,4229611.0
2019-07-31 15:34,,,,,,,,,,,,,,,1671610.0,,,,,,,,,
2019-07-31 15:35,,314580.0,6103290.0,12533300.0,21157730.0,2103724.0,87146.0,15460.0,255710.0,143980.0,10010830.0,,122410.0,3132736.0,,4836204.7,24140.0,528620.0,153770.0,2278130.0,,,,
2019-07-31 15:36,10568100.0,,,,,,,,,,,1305500.0,,,1671610.0,,,,,,349040.0,4265130.0,444740.0,4229611.0
2019-07-31 15:40,,,,,,2103737.0,87146.0,15460.0,255710.0,143980.0,10010850.0,1305510.0,122410.0,3132747.0,,,,,153770.0,2278140.0,,,,
2019-07-31 15:41,10568100.0,314580.0,6103310.0,12533300.0,21157730.0,,,,,,,,,,1671610.0,4836204.7,24140.0,528620.0,,,349040.0,4265130.0,444740.0,4229611.0
2019-07-31 15:45,,314580.0,6103330.0,12533400.0,,2103750.0,87146.0,15460.0,255720.0,143980.0,10010870.0,1305510.0,122410.0,3132757.0,,,,,153770.0,2278150.0,,,,
2019-07-31 15:46,10568100.0,,,,21157750.0,,,,,,,,,,1671610.0,4836204.7,24140.0,528620.0,,,349040.0,4265130.0,444740.0,4229611.0
2019-07-31 15:50,,314580.0,6103350.0,,,2103762.0,87146.0,,,,,,122410.0,3132767.0,,,,,153770.0,2278150.0,,,,
2019-07-31 15:51,10568100.0,,,,21157760.0,,,,,,,,,,1671610.0,4836204.7,24140.0,528620.0,,,349040.0,4265130.0,444740.0,4229611.0
2019-07-31 15:52,,,,12533400.0,,,,15460.0,255720.0,143980.0,10010900.0,1305510.0,,,,,,,,,,,,
2019-07-31 15:55,,314580.0,6103370.0,,,2103776.0,87146.0,15460.0,255720.0,143980.0,10010910.0,1305510.0,122410.0,3132778.0,,,,,153770.0,2278160.0,,,,
2019-07-31 15:56,10568100.0,,,12533400.0,21157830.0,,,,,,,,,,1671610.0,4836204.7,24140.0,528620.0,,,349040.0,4265130.0,444740.0,4229611.0
2019-07-31 16:00,,314580.0,6103390.0,12533400.0,21157840.0,2103789.0,87146.0,15460.0,255730.0,143980.0,10010940.0,,122410.0,3132788.0,,,,,,,,,,
2019-07-31 16:01,10568100.0,,,,,,,,,,,1305510.0,,,1671610.0,4836204.7,24140.0,528620.0,153770.0,2278170.0,349040.0,4265130.0,444740.0,4229611.0
2019-07-31 16:05,,314580.0,6103410.0,,,2103802.0,87146.0,,,,,1305510.0,122410.0,3132799.0,,,,,153770.0,2278170.0,,,,
2019-07-31 16:06,10568100.0,,,12533400.0,21157890.0,,,15460.0,255730.0,143980.0,10010960.0,,,,1671610.0,4836204.7,24140.0,528630.0,,,349040.0,4265130.0,444740.0,4229611.0
2019-07-31 16:10,10568100.0,314580.0,6103430.0,12533500.0,21157900.0,2103815.0,87146.0,15460.0,255730.0,143980.0,10010980.0,1305510.0,122410.0,3132809.0,,4836204.7,24140.0,528630.0,153770.0,2278180.0,349040.0,4265130.0,444740.0,4229611.0
2019-07-31 16:11,,,,,,,,,,,,,,,1671610.0,,,,,,,,,
2019-07-31 16:17,,,,,,2103834.0,87146.0,15460.0,255730.0,143980.0,10011010.0,1305520.0,122410.0,3132827.0,,,,,153770.0,2278190.0,,,,
2019-07-31 16:18,10568100.0,314580.0,6103440.0,12533500.0,21157940.0,,,,,,,,,,1671610.0,4836204.7,24140.0,528630.0,,,349040.0,4265130.0,444740.0,4229611.0
2019-07-31 16:20,10568100.0,314580.0,6103440.0,12533500.0,21157940.0,2103843.0,87146.0,15460.0,255740.0,143980.0,10011020.0,1305520.0,122410.0,3132833.0,,4836204.7,24140.0,528630.0,153770.0,2278190.0,349040.0,4265130.0,444740.0,4229611.0
2019-07-31 16:21,,,,,,,,,,,,,,,1671610.0,,,,,,,,,
2019-07-31 16:25,,314580.0,6103440.0,12533500.0,,2103859.0,87146.0,15460.0,255740.0,143980.0,10011040.0,1305520.0,122410.0,3132845.0,,,,,153770.0,2278200.0,,,,
2019-07-31 16:26,10568100.0,,,,21157940.0,,,,,,,,,,1671610.0,4836204.7,24140.0,528630.0,,,349040.0,4265130.0,444740.0,4229611.0
2019-07-31 16:30,10568100.0,314580.0,6103440.0,12533500.0,21157940.0,2103874.0,87146.0,,,,,1305520.0,,,,4836204.7,24140.0,528630.0,153770.0,2278210.0,,4265130.0,444740.0,4229611.0
2019-07-31 16:31,,,,,,,,15460.0,255740.0,143980.0,10011060.0,,122410.0,3132858.0,1671610.0,,,,,,349040.0,,,
2019-07-31 16:35,10568100.0,314580.0,6103440.0,12533600.0,21157950.0,2103888.0,87147.0,15460.0,255750.0,143980.0,10011080.0,1305520.0,122410.0,3132867.0,,4836204.7,24140.0,528630.0,153770.0,2278210.0,,,,
2019-07-31 16:36,,,,,,,,,,,,,,,1671610.0,,,,,,349040.0,4265130.0,444740.0,4229611.0
2019-07-31 16:40,,314580.0,6103440.0,,,2103904.0,87147.0,15460.0,255750.0,143980.0,10011100.0,1305520.0,,,,,,,153770.0,2278220.0,,,,
2019-07-31 16:41,10568100.0,,,12533600.0,21157980.0,,,,,,,,122410.0,3132880.0,1671610.0,4836204.7,24140.0,528630.0,,,349050.0,4265130.0,444740.0,4229611.0
2019-07-31 16:45,,314580.0,6103440.0,12533600.0,21158020.0,2103919.0,87147.0,15460.0,255750.0,143980.0,10011120.0,1305520.0,122410.0,3132889.0,,4836204.7,24140.0,528630.0,153770.0,2278230.0,,,,
2019-07-31 16:46,10568100.0,,,,,,,,,,,,,,1671610.0,,,,,,349050.0,4265130.0,444740.0,4229611.0
2019-07-31 16:50,,,,,,2103935.0,87147.0,,,,,1305530.0,122410.0,3132900.0,,,,,153770.0,2278240.0,,,,
2019-07-31 16:51,10568100.0,,,12533600.0,21158030.0,,,15460.0,255760.0,143980.0,10011150.0,,,,1671610.0,4836204.7,24140.0,528630.0,,,,4265130.0,444740.0,4229611.0
2019-07-31 16:52,,314580.0,6103450.0,,,,,,,,,,,,,,,,,,349050.0,,,
2019-07-31 16:58,10568100.0,314580.0,6103450.0,12533700.0,21158070.0,2103960.0,87147.0,15460.0,255760.0,143980.0,10011180.0,,122410.0,3132917.0,,4836204.7,24140.0,528630.0,153770.0,2278250.0,,4265130.0,,
2019-07-31 16:59,,,,,,,,,,,,1305530.0,,,1671610.0,,,,,,349050.0,,444740.0,4229611.0
2019-07-31 17:00,,314580.0,6103460.0,12533700.0,,2103966.0,87147.0,15460.0,255760.0,143980.0,10011190.0,1305530.0,122410.0,3132922.0,,,,,153770.0,2278250.0,,,,
2019-07-31 17:01,10568100.0,,,,21158070.0,,,,,,,,,,1671610.0,4836204.7,24140.0,528630.0,,,349050.0,4265130.0,444740.0,4229611.0
2019-07-31 17:05,,314580.0,6103460.0,12533700.0,,2103981.0,87147.0,15460.0,255770.0,143980.0,10011210.0,1305530.0,122410.0,3132934.0,,,,,153770.0,2278260.0,,,,
2019-07-31 17:06,10568130.0,,,,21158070.0,,,,,,,,,,1671610.0,4836204.7,24140.0,528640.0,,,349050.0,4265130.0,444740.0,4229611.0
2019-07-31 17:10,,,,,,2103997.0,87147.0,15460.0,255770.0,143980.0,10011230.0,1305530.0,122410.0,3132946.0,,,,,153770.0,2278260.0,,,,
2019-07-31 17:11,10568170.0,314580.0,6103470.0,12533700.0,21158070.0,,,,,,,,,,1671610.0,4836204.7,24140.0,528640.0,,,349050.0,4265130.0,444740.0,4229611.0
2019-07-31 17:15,,314580.0,6103480.0,12533700.0,,2104012.0,87147.0,,,,,1305530.0,122410.0,3132958.0,,4836204.7,24140.0,528640.0,153770.0,2278270.0,,,,
2019-07-31 17:16,10568250.0,,,,21158070.0,,,15460.0,255770.0,143980.0,10011250.0,,,,1671610.0,,,,,,349050.0,4265130.0,444740.0,4229611.0
2019-07-31 17:20,,314580.0,6103490.0,12533700.0,21158070.0,2104028.0,87147.0,15460.0,255770.0,143980.0,10011270.0,1305530.0,122410.0,3132970.0,,4836204.7,24140.0,528640.0,153770.0,2278270.0,,,,
2019-07-31 17:21,10568280.0,,,,,,,,,,,,,,1671610.0,,,,,,349050.0,4265130.0,444740.0,4229611.0
2019-07-31 17:25,10568290.0,314580.0,6103500.0,12533800.0,21158070.0,2104042.0,87147.0,15460.0,255780.0,143980.0,10011290.0,1305540.0,122410.0,3132981.0,,4836204.7,24140.0,528640.0,153770.0,2278280.0,349050.0,4265130.0,444740.0,4229611.0
2019-07-31 17:26,,,,,,,,,,,,,,,1671610.0,,,,,,,,,
2019-07-31 17:30,,314580.0,6103520.0,12533800.0,21158110.0,2104057.0,87147.0,15460.0,255780.0,143980.0,10011310.0,1305540.0,122410.0,3132993.0,,4836204.7,24140.0,528640.0,153770.0,2278280.0,,,,
2019-07-31 17:31,10568300.0,,,,,,,,,,,,,,1671610.0,,,,,,349050.0,4265130.0,444740.0,4229611.0
2019-07-31 17:35,,,,,,2104074.0,87147.0,15460.0,255780.0,143980.0,10011330.0,,122410.0,3133005.0,,,,,153770.0,2278290.0,,,,
2019-07-31 17:36,10568310.0,314580.0,6103530.0,12533800.0,21158120.0,,,,,,,1305540.0,,,1671610.0,4836204.7,24140.0,528640.0,,,,4265130.0,444740.0,4229611.0
2019-07-31 17:37,,,,,,,,,,,,,,,,,,,,,349050.0,,,
2019-07-31 17:43,,314580.0,6103560.0,12533800.0,,2104096.0,87147.0,15460.0,255780.0,143980.0,10011370.0,1305540.0,122410.0,3133021.0,,,,,153770.0,2278300.0,,,,
2019-07-31 17:44,10568330.0,,,,21158150.0,,,,,,,,,,1671610.0,4836204.7,24140.0,528640.0,,,349050.0,4265130.0,444740.0,4229611.0
2019-07-31 17:45,,314580.0,6103560.0,12533800.0,21158150.0,2104102.0,87147.0,15460.0,255780.0,143980.0,10011370.0,,122410.0,3133025.0,,4836204.7,24140.0,528640.0,153770.0,2278300.0,,4265130.0,444740.0,4229611.0
2019-07-31 17:46,10568330.0,,,,,,,,,,,1305540.0,,,1671610.0,,,,,,349050.0,,,
2019-07-31 17:52,,314580.0,6103580.0,12533900.0,21158150.0,2104123.0,87147.0,15460.0,255790.0,143980.0,10011400.0,,,,,4836204.7,24140.0,528640.0,153770.0,2278310.0,,,,
2019-07-31 17:53,10568340.0,,,,,,,,,,,1305540.0,122410.0,3133041.0,1671610.0,,,,,,349050.0,4265130.0,444740.0,4229611.0
2019-07-31 17:55,10568340.0,314580.0,6103590.0,12533900.0,21158150.0,2104131.0,87147.0,15460.0,255790.0,143980.0,10011420.0,1305540.0,,,,4836204.7,24140.0,528650.0,153770.0,2278310.0,,4265160.0,444740.0,4229611.0
2019-07-31 17:56,,,,,,,,,,,,,122410.0,3133046.0,1671610.0,,,,,,349050.0,,,
2019-07-31 18:00,10568350.0,314580.0,6103610.0,12533900.0,21158190.0,2104145.0,87147.0,15460.0,255790.0,143980.0,10011440.0,,122410.0,3133054.0,,4836204.7,24140.0,528650.0,153770.0,2278320.0,,4265250.0,444740.0,4229611.0
2019-07-31 18:01,,,,,,,,,,,,1305550.0,,,1671610.0,,,,,,349050.0,,,
2019-07-31 18:05,10568360.0,314580.0,6103620.0,,21158190.0,2104159.0,87147.0,15460.0,255790.0,143980.0,10011460.0,,122410.0,3133063.0,,4836204.7,24140.0,528650.0,153770.0,2278320.0,,,,
2019-07-31 18:06,,,,12533900.0,,,,,,,,1305550.0,,,1671610.0,,,,,,349050.0,4265360.0,444740.0,4229611.0
2019-07-31 18:10,,314580.0,6103640.0,12533900.0,21158230.0,2104172.0,87147.0,,,,,1305550.0,122410.0,3133072.0,,4836204.7,24140.0,528660.0,153770.0,2278330.0,,,,
2019-07-31 18:11,10568360.0,,,,,,,15460.0,255790.0,143980.0,10011480.0,,,,1671610.0,,,,,,349050.0,4265460.0,444740.0,4229611.0
2019-07-31 18:15,,314580.0,6103650.0,12534000.0,21158230.0,2104186.0,87147.0,15460.0,255790.0,143980.0,10011500.0,1305550.0,122410.0,3133081.0,,4836204.7,24140.0,528660.0,153770.0,2278330.0,,,,
2019-07-31 18:16,10568360.0,,,,,,,,,,,,,,1671610.0,,,,,,349050.0,4265560.0,444740.0,4229611.0
2019-07-31 18:20,,314580.0,6103670.0,,,2104200.0,87147.0,15460.0,255790.0,143980.0,10011520.0,,122410.0,3133090.0,,,,,153770.0,2278330.0,,,,
2019-07-31 18:21,10568360.0,,,12534000.0,21158250.0,,,,,,,1305550.0,,,1671610.0,4836204.7,24140.0,528670.0,,,349050.0,4265570.0,444740.0,4229611.0
2019-07-31 18:27,,314580.0,6103690.0,,21158270.0,2104218.0,87147.0,15460.0,255790.0,143980.0,10011550.0,1305560.0,,,,,,,153770.0,2278330.0,,,,
2019-07-31 18:28,,,,12534000.0,,,,,,,,,122410.0,3133103.0,1671610.0,4836204.7,24140.0,528670.0,,,349050.0,4265580.0,,
2019-07-31 18:29,10568360.0,,,,,,,,,,,,,,,,,,,,,,444740.0,4229611.0
2019-07-31 18:30,10568360.0,314580.0,6103690.0,12534000.0,21158270.0,2104226.0,87147.0,15460.0,255790.0,143980.0,10011560.0,1305560.0,122410.0,3133106.0,,4836204.7,24140.0,528670.0,153770.0,2278330.0,,,,
2019-07-31 18:31,,,,,,,,,,,,,,,1671610.0,,,,,,349050.0,4265600.0,444740.0,4229611.0
2019-07-31 18:35,10568360.0,314580.0,6103710.0,12534100.0,21158270.0,2104240.0,87147.0,15460.0,255790.0,143980.0,10011590.0,,122410.0,3133114.0,,4836204.7,24140.0,528670.0,153770.0,2278330.0,349050.0,4265620.0,444740.0,4229611.0
2019-07-31 18:36,,,,,,,,,,,,1305560.0,,,1671610.0,,,,,,,,,
2019-07-31 18:40,10568370.0,314580.0,6103720.0,12534100.0,21158270.0,2104252.0,87147.0,15460.0,255790.0,143980.0,10011610.0,,122410.0,3133122.0,,4836204.7,24140.0,528670.0,153770.0,2278330.0,349050.0,4265620.0,444740.0,4229611.0
2019-07-31 18:41,,,,,,,,,,,,1305560.0,,,1671610.0,,,,,,,,,
2019-07-31 18:45,,314580.0,6103740.0,12534100.0,21158270.0,2104266.0,87147.0,15460.0,255790.0,143980.0,10011630.0,1305560.0,122410.0,3133131.0,,,,,153770.0,2278330.0,,,,
2019-07-31 18:46,10568400.0,,,,,,,,,,,,,,1671610.0,4836204.7,24140.0,528680.0,,,349050.0,4265620.0,444740.0,4229611.0
2019-07-31 18:50,10568410.0,314580.0,6103750.0,12534100.0,21158310.0,2104279.0,87147.0,,,,,1305560.0,122410.0,3133139.0,,4836204.7,24140.0,528680.0,153770.0,2278340.0,,4265620.0,444740.0,4229611.0
2019-07-31 18:51,,,,,,,,15460.0,255790.0,143980.0,10011650.0,,,,1671610.0,,,,,,349050.0,,,
2019-07-31 18:55,10568420.0,314580.0,6103760.0,12534100.0,21158310.0,2104292.0,87147.0,15460.0,255790.0,143980.0,10011670.0,,122410.0,3133147.0,,4836204.7,24140.0,528680.0,153770.0,2278340.0,,4265620.0,444740.0,4229611.0
2019-07-31 18:56,,,,,,,,,,,,1305570.0,,,1671610.0,,,,,,349050.0,,,
2019-07-31 19:00,,314580.0,6103780.0,12534200.0,21158350.0,2104306.0,87147.0,15460.0,255790.0,143980.0,10011690.0,1305570.0,122410.0,3133155.0,,4836204.7,24140.0,528680.0,153770.0,2278350.0,,,,
2019-07-31 19:01,10568430.0,,,,,,,,,,,,,,1671610.0,,,,,,349050.0,4265620.0,444740.0,4229611.0
2019-07-31 19:05,10568430.0,314580.0,6103790.0,12534200.0,21158350.0,2104319.0,87148.0,15460.0,255790.0,143980.0,10011710.0,1305570.0,122410.0,3133163.0,,4836204.7,24140.0,528680.0,153770.0,2278350.0,,,,
2019-07-31 19:06,,,,,,,,,,,,,,,1671610.0,,,,,,349050.0,4265620.0,444740.0,4229611.0
2019-07-31 19:12,10568450.0,314580.0,6103810.0,12534200.0,21158350.0,2104338.0,87148.0,,,,,1305570.0,122410.0,3133174.0,,4836204.7,24140.0,528680.0,153770.0,2278350.0,,,,
2019-07-31 19:13,,,,,,,,15460.0,255790.0,143980.0,10011750.0,,,,1671610.0,,,,,,349050.0,4265620.0,444740.0,4229611.0
2019-07-31 19:15,,314580.0,6103820.0,12534200.0,21158350.0,2104346.0,87148.0,,,,,,,,,4836204.7,24140.0,,153770.0,2278350.0,,,,
2019-07-31 19:16,10568450.0,,,,,,,15460.0,255790.0,143980.0,10011760.0,1305570.0,122410.0,3133181.0,1671610.0,,,528680.0,,,349050.0,4265620.0,444740.0,4229611.0
2019-07-31 19:20,,314580.0,6103830.0,,21158350.0,2104360.0,87148.0,15460.0,255790.0,143980.0,10011780.0,,122410.0,3133187.0,,4836204.7,24140.0,,153770.0,2278360.0,,,,
2019-07-31 19:21,10568460.0,,,12534300.0,,,,,,,,1305570.0,,,1671610.0,,,528680.0,,,349050.0,4265620.0,444740.0,4229611.0
2019-07-31 19:25,,314580.0,6103840.0,12534300.0,21158390.0,2104373.0,87148.0,15460.0,255790.0,143980.0,10011800.0,1305570.0,122410.0,3133196.0,,,,528690.0,153770.0,2278370.0,,,,
2019-07-31 19:26,10568460.0,,,,,,,,,,,,,,1671610.0,4836204.7,24140.0,,,,349050.0,4265660.0,444740.0,4229611.0
2019-07-31 19:30,,314580.0,6103860.0,12534300.0,21158390.0,2104386.0,87148.0,15460.0,255790.0,143980.0,10011820.0,,,,,4836204.7,24140.0,528690.0,153770.0,2278370.0,,4265700.0,,
2019-07-31 19:31,10568470.0,,,,,,,,,,,1305580.0,,,1671610.0,,,,,,349050.0,,444740.0,4229611.0
2019-07-31 19:35,10568470.0,314580.0,6103870.0,12534300.0,21158430.0,2104399.0,87148.0,15460.0,255790.0,143980.0,10011840.0,,,,,4836204.7,24140.0,528690.0,153770.0,2278370.0,,4265700.0,,
2019-07-31 19:36,,,,,,,,,,,,1305580.0,122410.0,3133214.0,1671610.0,,,,,,349050.0,,444740.0,4229611.0
2019-07-31 19:40,,314580.0,6103880.0,12534300.0,21158430.0,2104412.0,87148.0,15460.0,255790.0,143980.0,10011860.0,1305580.0,122410.0,3133221.0,,4836204.7,24140.0,,,,,,,
2019-07-31 19:41,10568470.0,,,,,,,,,,,,,,1671610.0,,,528690.0,153770.0,2278380.0,349050.0,4265710.0,444740.0,4229611.0
2019-07-31 19:45,,314580.0,6103890.0,12534400.0,21158430.0,2104425.0,87148.0,,,,,,122410.0,3133229.0,,4836204.7,24140.0,528690.0,153770.0,2278380.0,,,,
2019-07-31 19:46,10568470.0,,,,,,,15460.0,255790.0,143980.0,10011890.0,1305580.0,,,1671610.0,,,,,,349050.0,4265740.0,444740.0,4229611.0
2019-07-31 19:50,10568470.0,314580.0,6103910.0,12534400.0,21158430.0,2104439.0,87148.0,15460.0,255790.0,143980.0,10011900.0,1305580.0,122410.0,3133237.0,,4836204.7,24140.0,528690.0,153770.0,2278390.0,,,,
2019-07-31 19:51,,,,,,,,,,,,,,,1671610.0,,,,,,349050.0,4265740.0,444740.0,4229611.0
2019-07-31 19:57,,314580.0,6103930.0,12534400.0,,2104458.0,87148.0,15460.0,255790.0,143980.0,10011930.0,1305580.0,122410.0,3133248.0,,,,,153770.0,2278390.0,,,,
2019-07-31 19:58,10568470.0,,,,21158430.0,,,,,,,,,,1671610.0,4836204.7,24140.0,528690.0,,,349050.0,4265770.0,444740.0,4229611.0
2019-07-31 20:00,,314580.0,6103930.0,12534400.0,21158480.0,2104466.0,87148.0,15460.0,255790.0,143980.0,10011950.0,1305580.0,122410.0,3133252.0,,4836204.7,24140.0,,153770.0,2278390.0,,,,
2019-07-31 20:01,10568470.0,,,,,,,,,,,,,,,,,528690.0,,,349050.0,4265770.0,444740.0,4229611.0
2019-07-31 20:05,10568480.0,314580.0,6103950.0,12534400.0,21158480.0,2104479.0,87148.0,15460.0,255790.0,143980.0,10011970.0,1305590.0,122410.0,3133260.0,,4836204.7,24140.0,528690.0,153770.0,2278390.0,349050.0,4265770.0,444740.0,4229611.0
2019-07-31 20:06,,,,,,,,,,,,,,,1671610.0,,,,,,,,,
